lead_id,created_date,region,channel,campaign_id,lead_status,mql_date,sql_date,converted_account_id
LEAD-104401,2024-09-03,EMEA,Partners,CMP-1019,Lead,,,
LEAD-104402,2024-11-14,APAC,Webinar,CMP-1028,Lead,,,
LEAD-104403,2025-10-03,APAC,Paid Search,CMP-1029,SQL,2025-10-10,2025-11-12,
LEAD-104404,2024-01-02,APAC,LinkedIn,CMP-1001,Lead,,,
LEAD-104405,2025-06-10,NA,Paid Search,CMP-1014,Lead,,,
LEAD-104406,2025-02-02,NA,Webinar,CMP-1003,Lead,,,
LEAD-104407,2024-04-29,NA,Partners,CMP-1027,Lead,,,
LEAD-104408,2025-01-31,NA,LinkedIn,CMP-1017,SQL,2025-02-08,2025-03-03,
LEAD-104409,2024-01-27,NA,Webinar,CMP-1002,Lead,,,
LEAD-104410,2025-01-19,NA,LinkedIn,CMP-1017,MQL,2025-01-23,,ACC-0207
LEAD-104411,2025-09-13,NA,Webinar,CMP-1003,Lead,,,
LEAD-104412,2024-11-25,NA,Webinar,CMP-1002,Lead,,,
LEAD-104413,2024-06-30,APAC,Webinar,CMP-1028,Lead,,,
LEAD-104414,2024-07-19,APAC,Webinar,CMP-1028,Lead,,,
LEAD-104415,2025-03-29,EMEA,Partners,CMP-1021,Lead,,,
LEAD-104416,2024-05-27,NA,Webinar,CMP-1002,Lead,,,
LEAD-104417,2024-08-13,EMEA,Partners,CMP-1021,Lead,,,
LEAD-104418,2024-01-18,APAC,Paid Search,CMP-1029,Lead,,,
LEAD-104419,2025-03-29,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-104420,2024-06-15,NA,Webinar,CMP-1002,Lead,,,
LEAD-104421,2025-04-04,APAC,Paid Search,CMP-1029,SQL,2025-04-19,2025-04-22,ACC-0216
LEAD-104422,2024-12-18,APAC,LinkedIn,CMP-1001,Lead,,,
LEAD-104423,2024-04-04,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-104424,2025-10-02,NA,Partners,CMP-1027,Lead,,,
LEAD-104425,2025-01-28,APAC,LinkedIn,CMP-1030,SQL,2025-02-18,2025-02-11,
LEAD-104426,2024-09-26,APAC,LinkedIn,CMP-1001,Lead,,,
LEAD-104427,2025-06-20,APAC,Webinar,CMP-1022,Lead,,,
LEAD-104428,2024-03-09,NA,Webinar,CMP-1007,MQL,2024-03-13,,
LEAD-104429,2024-11-17,EMEA,Partners,CMP-1012,Lead,,,
LEAD-104430,2024-06-24,NA,Webinar,CMP-1007,Lead,,,
LEAD-104431,2025-02-14,NA,Display,CMP-1004,Lead,,,
LEAD-104432,2024-03-22,EMEA,LinkedIn,CMP-1015,MQL,2024-03-29,,
LEAD-104433,2024-03-21,EMEA,Webinar,CMP-1020,SQL,2024-03-30,2024-04-27,ACC-0228
LEAD-104434,2025-06-09,APAC,Webinar,CMP-1022,Lead,,,
LEAD-104435,2025-04-23,EMEA,Paid Search,CMP-1016,Lead,,,
LEAD-104436,2024-12-19,APAC,Paid Search,CMP-1013,SQL,2024-12-23,2025-02-01,ACC-0150
LEAD-104437,2024-09-27,EMEA,Partners,CMP-1019,MQL,2024-10-17,,ACC-0210
LEAD-104438,2024-05-24,APAC,Webinar,CMP-1028,Lead,,,
LEAD-104439,2025-06-06,NA,Webinar,CMP-1002,Lead,,,
LEAD-104440,2024-04-06,NA,Paid Search,CMP-1014,MQL,2024-04-15,,ACC-0098
LEAD-104441,2025-11-29,NA,Display,CMP-1009,Lead,,,
LEAD-104442,2025-02-11,EMEA,Paid Search,CMP-1016,Lead,,,
LEAD-104443,2024-05-25,APAC,Paid Search,CMP-1029,Lead,,,
LEAD-104444,2025-05-26,APAC,Webinar,CMP-1022,Lead,,,
LEAD-104445,2024-07-10,NA,Webinar,CMP-1003,SQL,2024-07-14,2024-08-20,
LEAD-104446,2025-08-26,NA,LinkedIn,CMP-1018,Lead,,,
LEAD-104447,2024-04-14,EMEA,Partners,CMP-1021,MQL,2024-04-29,,ACC-0115
LEAD-104448,2025-07-13,EMEA,Webinar,CMP-1011,Lead,,,
LEAD-104449,2025-05-18,APAC,Paid Search,CMP-1026,Lead,,,
LEAD-104450,2025-09-13,EMEA,LinkedIn,CMP-1015,SQL,2025-09-22,2025-10-27,ACC-0076
LEAD-104451,2024-04-27,APAC,Webinar,CMP-1028,Lead,,,
LEAD-104452,2025-07-10,APAC,Webinar,CMP-1022,Lead,,,
LEAD-104453,2025-02-22,APAC,LinkedIn,CMP-1001,MQL,2025-03-10,,
LEAD-104454,2024-01-24,EMEA,Paid Search,CMP-1016,Lead,,,
LEAD-104455,2025-08-25,NA,LinkedIn,CMP-1018,Lead,,,
LEAD-104456,2025-03-14,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-104457,2024-05-01,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-104458,2024-03-03,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-104459,2025-05-23,EMEA,LinkedIn,CMP-1008,Lead,,,
LEAD-104460,2025-06-14,APAC,Webinar,CMP-1025,Lead,,,
LEAD-104461,2024-01-16,EMEA,Partners,CMP-1012,Lead,,,
LEAD-104462,2025-01-20,NA,LinkedIn,CMP-1018,MQL,2025-01-27,,ACC-0244
LEAD-104463,2025-10-06,EMEA,Partners,CMP-1012,Lead,,,
LEAD-104464,2024-06-12,NA,Webinar,CMP-1003,Lead,,,
LEAD-104465,2025-11-26,APAC,Webinar,CMP-1028,Lead,,,
LEAD-104466,2024-01-16,APAC,Webinar,CMP-1025,Lead,,,
LEAD-104467,2025-04-03,APAC,LinkedIn,CMP-1030,SQL,2025-04-23,2025-04-22,
LEAD-104468,2025-06-19,EMEA,Partners,CMP-1021,Lead,,,
LEAD-104469,2024-06-27,NA,Webinar,CMP-1003,Lead,,,
LEAD-104470,2024-05-22,EMEA,Webinar,CMP-1011,Lead,,,
LEAD-104471,2025-04-12,APAC,Webinar,CMP-1025,Lead,,,
LEAD-104472,2024-02-10,NA,LinkedIn,CMP-1018,Lead,,,
LEAD-104473,2025-11-29,NA,Display,CMP-1009,MQL,2025-12-18,,ACC-0045
LEAD-104474,2025-07-13,APAC,Webinar,CMP-1028,SQL,2025-07-16,2025-08-13,
LEAD-104475,2025-09-11,EMEA,Webinar,CMP-1023,Lead,,,
LEAD-104476,2025-11-09,NA,Partners,CMP-1027,Lead,,,
LEAD-104477,2025-09-04,EMEA,Webinar,CMP-1023,Lead,,,
LEAD-104478,2025-06-03,APAC,LinkedIn,CMP-1010,Lead,,,
LEAD-104479,2024-11-01,APAC,Paid Search,CMP-1029,Lead,,,
LEAD-104480,2025-09-16,NA,LinkedIn,CMP-1017,Lead,,,
LEAD-104481,2024-03-08,EMEA,Partners,CMP-1021,SQL,2024-03-27,2024-04-19,ACC-0062
LEAD-104482,2024-02-06,EMEA,Webinar,CMP-1023,Lead,,,
LEAD-104483,2024-04-03,EMEA,Partners,CMP-1012,Lead,,,
LEAD-104484,2024-08-28,APAC,Paid Search,CMP-1029,Lead,,,
LEAD-104485,2025-04-03,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-104486,2025-07-06,APAC,Webinar,CMP-1025,Lead,,,
LEAD-104487,2024-07-10,APAC,LinkedIn,CMP-1001,Lead,,,
LEAD-104488,2025-04-07,NA,Display,CMP-1009,Lead,,,
LEAD-104489,2024-03-20,EMEA,Webinar,CMP-1020,MQL,2024-04-05,,ACC-0033
LEAD-104490,2025-06-28,EMEA,Paid Search,CMP-1016,Lead,,,
LEAD-104491,2024-06-02,APAC,Webinar,CMP-1028,Lead,,,
LEAD-104492,2025-03-22,NA,LinkedIn,CMP-1017,Lead,,,
LEAD-104493,2024-06-06,NA,Partners,CMP-1027,Lead,,,
LEAD-104494,2024-11-23,NA,LinkedIn,CMP-1017,Lead,,,
LEAD-104495,2025-05-20,NA,LinkedIn,CMP-1024,MQL,2025-06-01,,
LEAD-104496,2024-01-01,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-104497,2025-11-29,EMEA,Partners,CMP-1021,Lead,,,
LEAD-104498,2025-01-12,NA,Webinar,CMP-1002,Lead,,,
LEAD-104499,2024-01-31,APAC,Webinar,CMP-1022,Lead,,,
LEAD-104500,2025-01-04,APAC,Webinar,CMP-1025,Lead,,,
LEAD-104501,2025-01-25,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-104502,2025-12-03,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-104503,2024-02-01,APAC,Webinar,CMP-1022,SQL,2024-02-20,2024-02-22,
LEAD-104504,2024-12-16,APAC,Webinar,CMP-1028,Lead,,,
LEAD-104505,2024-09-14,APAC,LinkedIn,CMP-1006,Lead,,,
LEAD-104506,2025-02-06,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-104507,2024-07-19,APAC,Partners,CMP-1005,Lead,,,
LEAD-104508,2025-09-18,APAC,LinkedIn,CMP-1010,SQL,2025-09-24,2025-11-01,
LEAD-104509,2024-10-02,APAC,Paid Search,CMP-1026,Lead,,,
LEAD-104510,2024-08-15,APAC,Webinar,CMP-1028,Lead,,,
LEAD-104511,2025-07-13,APAC,Paid Search,CMP-1029,Lead,,,
LEAD-104512,2024-04-15,EMEA,Webinar,CMP-1011,Lead,,,
LEAD-104513,2024-09-23,NA,Webinar,CMP-1003,Lead,,,
LEAD-104514,2024-12-01,APAC,LinkedIn,CMP-1006,Lead,,,
LEAD-104515,2024-12-11,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-104516,2025-05-09,APAC,LinkedIn,CMP-1006,Lead,,,
LEAD-104517,2024-12-17,APAC,Paid Search,CMP-1013,MQL,2024-12-31,,
LEAD-104518,2024-08-14,APAC,Webinar,CMP-1028,Lead,,,
LEAD-104519,2024-12-17,NA,LinkedIn,CMP-1017,Lead,,,
LEAD-104520,2025-12-03,EMEA,Partners,CMP-1012,MQL,2025-12-21,,ACC-0238
LEAD-104521,2025-12-28,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-104522,2024-01-27,EMEA,Partners,CMP-1021,Lead,,,
LEAD-104523,2024-09-26,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-104524,2025-07-26,EMEA,Webinar,CMP-1011,SQL,2025-08-12,2025-08-23,
LEAD-104525,2024-08-17,APAC,LinkedIn,CMP-1001,MQL,2024-08-22,,
LEAD-104526,2025-06-08,NA,Partners,CMP-1027,Lead,,,
LEAD-104527,2024-04-25,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-104528,2025-05-10,APAC,LinkedIn,CMP-1006,MQL,2025-05-22,,ACC-0080
LEAD-104529,2024-10-02,APAC,Paid Search,CMP-1026,MQL,2024-10-10,,ACC-0073
LEAD-104530,2024-03-31,EMEA,Webinar,CMP-1011,Lead,,,
LEAD-104531,2024-04-20,EMEA,Webinar,CMP-1011,Lead,,,
LEAD-104532,2024-07-26,NA,Display,CMP-1004,SQL,2024-08-16,2024-08-18,
LEAD-104533,2025-05-02,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-104534,2025-06-21,NA,Display,CMP-1004,SQL,2025-07-03,2025-07-03,ACC-0219
LEAD-104535,2025-09-27,NA,Display,CMP-1009,Lead,,,
LEAD-104536,2024-06-02,EMEA,Webinar,CMP-1023,Lead,,,
LEAD-104537,2024-04-21,APAC,LinkedIn,CMP-1010,Lead,,,
LEAD-104538,2024-03-30,NA,Webinar,CMP-1002,Lead,,,
LEAD-104539,2024-06-30,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-104540,2025-06-25,NA,Display,CMP-1004,Lead,,,
LEAD-104541,2025-06-20,EMEA,Paid Search,CMP-1016,Lead,,,
LEAD-104542,2025-09-11,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-104543,2025-05-04,APAC,LinkedIn,CMP-1001,SQL,2025-05-22,2025-06-16,ACC-0074
LEAD-104544,2024-12-22,APAC,Paid Search,CMP-1013,SQL,2025-01-03,2025-02-05,
LEAD-104545,2025-03-14,NA,Paid Search,CMP-1014,SQL,2025-04-03,2025-04-25,ACC-0186
LEAD-104546,2025-04-05,NA,LinkedIn,CMP-1018,Lead,,,
LEAD-104547,2024-11-01,APAC,Webinar,CMP-1028,MQL,2024-11-13,,ACC-0150
LEAD-104548,2025-11-16,NA,Display,CMP-1009,Lead,,,
LEAD-104549,2024-12-13,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-104550,2025-01-07,APAC,Paid Search,CMP-1026,Lead,,,
LEAD-104551,2025-12-30,NA,Partners,CMP-1027,Lead,,,
LEAD-104552,2024-07-01,NA,LinkedIn,CMP-1017,MQL,2024-07-06,,
LEAD-104553,2025-12-10,NA,Paid Search,CMP-1014,Lead,,,
LEAD-104554,2024-01-27,APAC,Partners,CMP-1005,Lead,,,
LEAD-104555,2024-01-07,APAC,Paid Search,CMP-1029,SQL,2024-01-18,2024-02-09,
LEAD-104556,2025-08-23,EMEA,Partners,CMP-1021,Lead,,,
LEAD-104557,2024-03-15,EMEA,LinkedIn,CMP-1008,MQL,2024-03-20,,
LEAD-104558,2024-11-20,NA,Webinar,CMP-1003,SQL,2024-12-07,2024-12-02,ACC-0048
LEAD-104559,2025-10-10,EMEA,Partners,CMP-1021,Lead,,,
LEAD-104560,2024-07-05,APAC,Webinar,CMP-1022,SQL,2024-07-23,2024-08-17,
LEAD-104561,2025-01-30,EMEA,Partners,CMP-1019,Lead,,,
LEAD-104562,2025-05-17,APAC,Partners,CMP-1005,Lead,,,
LEAD-104563,2025-12-07,APAC,LinkedIn,CMP-1030,SQL,2025-12-23,2026-01-04,
LEAD-104564,2024-06-02,NA,LinkedIn,CMP-1024,SQL,2024-06-20,2024-06-22,
LEAD-104565,2024-10-21,NA,Webinar,CMP-1007,Lead,,,
LEAD-104566,2024-03-12,NA,LinkedIn,CMP-1017,MQL,2024-03-31,,
LEAD-104567,2024-04-18,NA,LinkedIn,CMP-1024,MQL,2024-04-24,,ACC-0239
LEAD-104568,2024-05-26,APAC,Paid Search,CMP-1029,Lead,,,
LEAD-104569,2024-01-08,EMEA,Partners,CMP-1021,Lead,,,
LEAD-104570,2024-04-04,NA,Webinar,CMP-1002,Lead,,,
LEAD-104571,2024-01-09,APAC,Paid Search,CMP-1029,SQL,2024-01-19,2024-02-19,ACC-0179
LEAD-104572,2025-07-20,EMEA,LinkedIn,CMP-1015,MQL,2025-08-06,,ACC-0100
LEAD-104573,2025-12-24,NA,Webinar,CMP-1003,Lead,,,
LEAD-104574,2024-06-30,APAC,Paid Search,CMP-1026,SQL,2024-07-16,2024-07-30,ACC-0065
LEAD-104575,2025-01-06,NA,LinkedIn,CMP-1018,Lead,,,
LEAD-104576,2025-05-10,APAC,Partners,CMP-1005,Lead,,,
LEAD-104577,2025-08-07,NA,Webinar,CMP-1002,Lead,,,
LEAD-104578,2025-09-25,NA,Webinar,CMP-1003,Lead,,,
LEAD-104579,2025-11-16,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-104580,2025-11-04,NA,LinkedIn,CMP-1018,SQL,2025-11-07,2025-12-19,
LEAD-104581,2025-03-26,NA,Display,CMP-1004,Lead,,,
LEAD-104582,2024-06-28,NA,Webinar,CMP-1003,Lead,,,
LEAD-104583,2024-08-08,NA,Webinar,CMP-1007,Lead,,,
LEAD-104584,2024-08-10,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-104585,2025-08-19,APAC,LinkedIn,CMP-1006,Lead,,,
LEAD-104586,2024-01-30,EMEA,Webinar,CMP-1011,SQL,2024-02-19,2024-02-22,
LEAD-104587,2024-06-24,NA,Display,CMP-1004,Lead,,,
LEAD-104588,2024-11-30,APAC,Webinar,CMP-1022,Lead,,,
LEAD-104589,2024-03-18,EMEA,Partners,CMP-1021,Lead,,,
LEAD-104590,2025-07-20,NA,LinkedIn,CMP-1018,MQL,2025-08-01,,
LEAD-104591,2025-12-20,EMEA,LinkedIn,CMP-1008,Lead,,,
LEAD-104592,2025-07-07,NA,Webinar,CMP-1007,Lead,,,
LEAD-104593,2024-11-11,NA,Display,CMP-1009,Lead,,,
LEAD-104594,2025-05-15,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-104595,2025-05-19,EMEA,LinkedIn,CMP-1008,SQL,2025-05-28,2025-05-30,ACC-0076
LEAD-104596,2024-09-24,APAC,Webinar,CMP-1028,Lead,,,
LEAD-104597,2025-05-25,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-104598,2024-04-29,APAC,LinkedIn,CMP-1006,Lead,,,
LEAD-104599,2025-09-10,NA,Partners,CMP-1027,Lead,,,
LEAD-104600,2025-08-19,EMEA,LinkedIn,CMP-1015,MQL,2025-09-04,,ACC-0208
LEAD-104601,2024-02-26,EMEA,Webinar,CMP-1011,MQL,2024-03-13,,
LEAD-104602,2025-05-24,NA,LinkedIn,CMP-1024,MQL,2025-06-05,,ACC-0031
LEAD-104603,2025-07-25,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-104604,2024-05-13,APAC,Partners,CMP-1005,MQL,2024-05-18,,ACC-0058
LEAD-104605,2025-01-08,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-104606,2024-02-25,NA,LinkedIn,CMP-1018,SQL,2024-02-28,2024-03-22,
LEAD-104607,2025-05-15,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-104608,2025-12-03,APAC,Paid Search,CMP-1029,Lead,,,
LEAD-104609,2025-05-30,NA,LinkedIn,CMP-1017,Lead,,,
LEAD-104610,2025-03-24,EMEA,Partners,CMP-1012,Lead,,,
LEAD-104611,2025-12-10,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-104612,2025-01-16,APAC,Webinar,CMP-1022,Lead,,,
LEAD-104613,2024-07-08,EMEA,LinkedIn,CMP-1008,Lead,,,
LEAD-104614,2025-02-07,APAC,LinkedIn,CMP-1030,MQL,2025-02-10,,ACC-0125
LEAD-104615,2024-10-11,APAC,LinkedIn,CMP-1010,SQL,2024-10-15,2024-11-10,ACC-0144
LEAD-104616,2024-03-09,EMEA,Partners,CMP-1012,Lead,,,
LEAD-104617,2024-06-15,NA,Webinar,CMP-1007,Lead,,,
LEAD-104618,2025-08-07,APAC,Paid Search,CMP-1029,Lead,,,
LEAD-104619,2024-04-05,APAC,LinkedIn,CMP-1001,Lead,,,
LEAD-104620,2025-10-20,EMEA,Partners,CMP-1019,MQL,2025-11-09,,
LEAD-104621,2025-11-10,APAC,LinkedIn,CMP-1001,SQL,2025-11-20,2025-12-22,ACC-0178
LEAD-104622,2025-09-18,NA,Partners,CMP-1027,SQL,2025-10-03,2025-10-28,ACC-0020
LEAD-104623,2025-12-04,EMEA,Partners,CMP-1019,Lead,,,
LEAD-104624,2025-09-15,NA,Display,CMP-1004,SQL,2025-09-21,2025-10-04,ACC-0057
LEAD-104625,2024-06-10,NA,Display,CMP-1004,Lead,,,
LEAD-104626,2025-12-18,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-104627,2025-11-07,APAC,Partners,CMP-1005,MQL,2025-11-11,,ACC-0057
LEAD-104628,2025-01-26,APAC,Paid Search,CMP-1013,MQL,2025-01-29,,ACC-0147
LEAD-104629,2024-02-02,EMEA,LinkedIn,CMP-1015,SQL,2024-02-20,2024-03-11,
LEAD-104630,2024-07-21,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-104631,2024-08-07,NA,Webinar,CMP-1002,Lead,,,
LEAD-104632,2024-07-16,NA,Paid Search,CMP-1014,Lead,,,
LEAD-104633,2024-08-01,NA,LinkedIn,CMP-1018,SQL,2024-08-12,2024-09-13,ACC-0081
LEAD-104634,2024-10-15,APAC,LinkedIn,CMP-1006,SQL,2024-11-03,2024-11-19,
LEAD-104635,2024-05-23,APAC,LinkedIn,CMP-1030,SQL,2024-06-04,2024-06-10,ACC-0236
LEAD-104636,2024-10-20,APAC,Paid Search,CMP-1013,MQL,2024-11-09,,ACC-0241
LEAD-104637,2025-01-10,EMEA,Partners,CMP-1012,Lead,,,
LEAD-104638,2024-03-08,APAC,Paid Search,CMP-1026,Lead,,,
LEAD-104639,2025-11-01,APAC,LinkedIn,CMP-1001,Lead,,,
LEAD-104640,2024-08-07,EMEA,Webinar,CMP-1023,Lead,,,
LEAD-104641,2025-09-02,EMEA,Partners,CMP-1012,MQL,2025-09-19,,
LEAD-104642,2024-04-09,EMEA,LinkedIn,CMP-1008,Lead,,,
LEAD-104643,2024-05-01,APAC,Partners,CMP-1005,Lead,,,
LEAD-104644,2025-03-10,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-104645,2024-11-30,NA,LinkedIn,CMP-1018,Lead,,,
LEAD-104646,2024-11-10,APAC,Webinar,CMP-1025,Lead,,,
LEAD-104647,2024-08-05,APAC,Webinar,CMP-1028,MQL,2024-08-11,,ACC-0199
LEAD-104648,2025-05-08,APAC,LinkedIn,CMP-1030,SQL,2025-05-29,2025-05-28,ACC-0201
LEAD-104649,2025-07-24,EMEA,Paid Search,CMP-1016,SQL,2025-08-14,2025-08-06,ACC-0078
LEAD-104650,2024-03-28,NA,Paid Search,CMP-1014,Lead,,,
LEAD-104651,2025-08-27,APAC,LinkedIn,CMP-1001,Lead,,,
LEAD-104652,2024-05-13,APAC,Partners,CMP-1005,Lead,,,
LEAD-104653,2025-06-27,EMEA,Partners,CMP-1021,Lead,,,
LEAD-104654,2024-04-19,EMEA,Webinar,CMP-1011,Lead,,,
LEAD-104655,2024-06-11,NA,Partners,CMP-1027,Lead,,,
LEAD-104656,2025-10-08,EMEA,Partners,CMP-1021,MQL,2025-10-19,,ACC-0065
LEAD-104657,2024-03-01,NA,Display,CMP-1004,SQL,2024-03-15,2024-04-11,ACC-0154
LEAD-104658,2025-10-17,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-104659,2024-11-11,EMEA,Webinar,CMP-1020,SQL,2024-11-24,2024-12-14,ACC-0100
LEAD-104660,2024-06-25,EMEA,LinkedIn,CMP-1008,MQL,2024-07-01,,
LEAD-104661,2024-09-14,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-104662,2024-04-23,NA,Webinar,CMP-1002,Lead,,,
LEAD-104663,2024-05-01,APAC,Paid Search,CMP-1026,Lead,,,
LEAD-104664,2024-05-05,NA,Webinar,CMP-1002,MQL,2024-05-20,,ACC-0144
LEAD-104665,2024-04-12,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-104666,2024-04-02,EMEA,Paid Search,CMP-1016,MQL,2024-04-21,,ACC-0064
LEAD-104667,2024-04-09,APAC,Paid Search,CMP-1026,Lead,,,
LEAD-104668,2025-01-10,EMEA,LinkedIn,CMP-1015,MQL,2025-01-15,,
LEAD-104669,2025-12-22,NA,Webinar,CMP-1002,Lead,,,
LEAD-104670,2024-07-19,NA,LinkedIn,CMP-1017,MQL,2024-07-28,,ACC-0089
LEAD-104671,2025-12-30,EMEA,LinkedIn,CMP-1008,MQL,2026-01-10,,ACC-0016
LEAD-104672,2025-06-27,NA,Display,CMP-1009,Lead,,,
LEAD-104673,2024-07-23,APAC,Paid Search,CMP-1026,Lead,,,
LEAD-104674,2024-04-26,EMEA,Webinar,CMP-1023,SQL,2024-05-11,2024-05-17,ACC-0078
LEAD-104675,2025-06-24,APAC,Webinar,CMP-1022,Lead,,,
LEAD-104676,2025-03-12,EMEA,Webinar,CMP-1023,Lead,,,
LEAD-104677,2024-09-16,EMEA,Paid Search,CMP-1016,SQL,2024-09-18,2024-10-17,ACC-0213
LEAD-104678,2025-11-18,APAC,Paid Search,CMP-1026,Lead,,,
LEAD-104679,2024-07-24,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-104680,2025-03-26,APAC,LinkedIn,CMP-1030,SQL,2025-04-09,2025-05-02,
LEAD-104681,2024-03-21,EMEA,Partners,CMP-1012,Lead,,,
LEAD-104682,2025-06-21,EMEA,LinkedIn,CMP-1008,Lead,,,
LEAD-104683,2025-12-17,APAC,Webinar,CMP-1028,Lead,,,
LEAD-104684,2024-02-02,NA,Webinar,CMP-1002,Lead,,,
LEAD-104685,2025-02-16,NA,Paid Search,CMP-1014,Lead,,,
LEAD-104686,2024-11-14,EMEA,Webinar,CMP-1011,Lead,,,
LEAD-104687,2024-01-26,APAC,Webinar,CMP-1025,SQL,2024-02-11,2024-03-07,
LEAD-104688,2024-05-07,APAC,LinkedIn,CMP-1030,SQL,2024-05-17,2024-06-01,ACC-0246
LEAD-104689,2025-07-19,NA,Webinar,CMP-1003,Lead,,,
LEAD-104690,2025-07-30,APAC,Webinar,CMP-1025,Lead,,,
LEAD-104691,2025-12-25,EMEA,Partners,CMP-1021,Lead,,,
LEAD-104692,2025-08-10,APAC,LinkedIn,CMP-1001,MQL,2025-08-14,,ACC-0197
LEAD-104693,2024-06-25,NA,Webinar,CMP-1002,Lead,,,
LEAD-104694,2025-09-15,NA,LinkedIn,CMP-1017,MQL,2025-10-06,,
LEAD-104695,2025-02-08,APAC,Paid Search,CMP-1026,Lead,,,
LEAD-104696,2025-05-19,EMEA,Partners,CMP-1021,SQL,2025-06-04,2025-06-26,
LEAD-104697,2025-02-28,APAC,Paid Search,CMP-1013,Lead,,,
LEAD-104698,2024-10-26,NA,Display,CMP-1004,Lead,,,
LEAD-104699,2025-01-26,NA,Display,CMP-1004,MQL,2025-01-29,,ACC-0190
LEAD-104700,2025-08-07,NA,Display,CMP-1009,MQL,2025-08-19,,ACC-0037
LEAD-104701,2024-08-03,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-104702,2025-06-11,APAC,Webinar,CMP-1022,Lead,,,
LEAD-104703,2024-10-23,EMEA,Partners,CMP-1019,Lead,,,
LEAD-104704,2024-04-26,EMEA,Webinar,CMP-1020,Lead,,,
LEAD-104705,2024-01-16,NA,Webinar,CMP-1003,Lead,,,
LEAD-104706,2024-09-27,APAC,LinkedIn,CMP-1006,Lead,,,
LEAD-104707,2025-11-07,APAC,Partners,CMP-1005,MQL,2025-11-25,,ACC-0016
LEAD-104708,2025-07-07,APAC,Webinar,CMP-1028,SQL,2025-07-10,2025-07-27,
LEAD-104709,2025-11-06,APAC,LinkedIn,CMP-1001,Lead,,,
LEAD-104710,2025-11-07,EMEA,Partners,CMP-1021,Lead,,,
LEAD-104711,2025-07-12,APAC,Paid Search,CMP-1026,SQL,2025-08-02,2025-08-23,ACC-0099
LEAD-104712,2025-08-21,EMEA,LinkedIn,CMP-1015,Lead,,,
LEAD-104713,2024-04-24,NA,Webinar,CMP-1003,Lead,,,
LEAD-104714,2024-01-23,NA,LinkedIn,CMP-1024,Lead,,,
LEAD-104715,2025-05-30,EMEA,Partners,CMP-1021,Lead,,,
LEAD-104716,2024-10-23,APAC,LinkedIn,CMP-1030,Lead,,,
LEAD-104717,2024-02-01,NA,Partners,CMP-1027,Lead,,,
LEAD-104718,2024-03-13,NA,LinkedIn,CMP-1018,Lead,,,
LEAD-104719,2024-09-23,APAC,LinkedIn,CMP-1010,Lead,,,
LEAD-104720,2024-06-13,APAC,Webinar,CMP-1025,MQL,2024-06-26,,ACC-0174
LEAD-104721,2024-08-26,EMEA,Partners,CMP-1019,Lead,,,
LEAD-104722,2025-06-03,EMEA,Partners,CMP-1012,Lead,,,
LEAD-104723,2024-01-12,NA,LinkedIn,CMP-1018,MQL,2024-01-22,,ACC-0106
LEAD-104724,2025-03-04,EMEA,Paid Search,CMP-1016,MQL,2025-03-11,,
LEAD-104725,2025-01-24,EMEA,Partners,CMP-1019,MQL,2025-01-28,,
LEAD-104726,2025-11-15,NA,Webinar,CMP-1003,Lead,,,
LEAD-104727,2025-06-07,APAC,Paid Search,CMP-1029,Lead,,,
LEAD-104728,2025-08-27,NA,Display,CMP-1009,Lead,,,
LEAD-104729,2025-09-06,APAC,Webinar,CMP-1022,Lead,,,
LEAD-104730,2025-05-31,APAC,Partners,CMP-1005,Lead,,,
