shipment_id,ship_date,region,account_id,doctor_id,product_line,cases_shipped
SHP-303742,2025-06-19,NA,ACC-0006,DR-9618,Clear Aligners,3
SHP-303743,2025-08-20,APAC,ACC-0201,DR-9106,Scanner,2
SHP-303744,2025-11-19,APAC,ACC-0095,DR-9726,Clear Aligners,1
SHP-303745,2025-07-23,NA,ACC-0061,DR-9271,Clear Aligners,3
SHP-303746,2025-01-21,APAC,ACC-0111,DR-9488,Clear Aligners,4
SHP-303747,2024-08-16,APAC,ACC-0240,DR-9946,Clear Aligners,3
SHP-303748,2024-12-11,NA,ACC-0002,DR-9133,Clear Aligners,8
SHP-303749,2025-02-06,EMEA,ACC-0128,DR-9228,Imaging,2
SHP-303750,2024-01-08,APAC,ACC-0173,DR-9106,Clear Aligners,8
SHP-303751,2024-09-15,NA,ACC-0066,DR-9478,Clear Aligners,7
SHP-303752,2024-12-15,NA,ACC-0147,DR-9870,Clear Aligners,3
SHP-303753,2024-11-06,EMEA,ACC-0146,DR-9625,Clear Aligners,7
SHP-303754,2025-06-12,APAC,ACC-0116,DR-9962,Scanner,1
SHP-303755,2025-02-26,NA,ACC-0231,DR-9068,Clear Aligners,8
SHP-303756,2025-01-14,EMEA,ACC-0198,DR-9106,Clear Aligners,4
SHP-303757,2025-01-15,NA,ACC-0200,DR-9147,Clear Aligners,5
SHP-303758,2024-12-01,EMEA,ACC-0091,DR-9465,Clear Aligners,1
SHP-303759,2025-12-29,NA,ACC-0166,DR-9334,Clear Aligners,1
SHP-303760,2025-10-02,NA,ACC-0200,DR-9824,Clear Aligners,8
SHP-303761,2024-09-23,APAC,ACC-0102,DR-9726,Clear Aligners,1
SHP-303762,2025-05-11,APAC,ACC-0118,DR-9319,Clear Aligners,8
SHP-303763,2025-06-14,APAC,ACC-0232,DR-9231,Clear Aligners,4
SHP-303764,2024-05-01,NA,ACC-0184,DR-9446,Clear Aligners,1
SHP-303765,2025-05-22,APAC,ACC-0118,DR-9240,Clear Aligners,4
SHP-303766,2024-12-24,NA,ACC-0005,DR-9553,Clear Aligners,3
SHP-303767,2025-10-14,EMEA,ACC-0011,DR-9800,Imaging,1
SHP-303768,2024-09-19,APAC,ACC-0140,DR-9293,Clear Aligners,2
SHP-303769,2025-01-31,APAC,ACC-0045,DR-9679,Scanner,1
SHP-303770,2025-01-08,EMEA,ACC-0031,DR-9316,Scanner,1
SHP-303771,2025-05-13,EMEA,ACC-0128,DR-9849,Clear Aligners,6
SHP-303772,2024-11-14,APAC,ACC-0216,DR-9826,Clear Aligners,5
SHP-303773,2024-04-11,EMEA,ACC-0139,DR-9784,Clear Aligners,2
SHP-303774,2024-02-03,APAC,ACC-0195,DR-9299,Clear Aligners,8
SHP-303775,2024-08-15,NA,ACC-0224,DR-9676,Clear Aligners,2
SHP-303776,2025-10-06,APAC,ACC-0003,DR-9590,Clear Aligners,4
SHP-303777,2024-11-16,NA,ACC-0200,DR-9288,Clear Aligners,1
SHP-303778,2025-11-21,NA,ACC-0103,DR-9469,Clear Aligners,8
SHP-303779,2024-03-16,EMEA,ACC-0137,DR-9453,Clear Aligners,8
SHP-303780,2025-12-15,APAC,ACC-0237,DR-9329,Clear Aligners,7
SHP-303781,2025-10-24,EMEA,ACC-0210,DR-9346,Clear Aligners,4
SHP-303782,2025-09-08,EMEA,ACC-0040,DR-9604,Clear Aligners,2
SHP-303783,2025-11-28,EMEA,ACC-0178,DR-9277,Clear Aligners,8
SHP-303784,2025-08-06,NA,ACC-0109,DR-9258,Imaging,1
SHP-303785,2025-06-22,APAC,ACC-0106,DR-9196,Clear Aligners,1
SHP-303786,2025-07-04,NA,ACC-0103,DR-9163,Clear Aligners,3
SHP-303787,2025-08-02,EMEA,ACC-0047,DR-9882,Clear Aligners,7
SHP-303788,2024-09-24,EMEA,ACC-0026,DR-9619,Scanner,2
SHP-303789,2024-11-29,NA,ACC-0167,DR-9302,Clear Aligners,1
SHP-303790,2024-06-07,EMEA,ACC-0033,DR-9250,Clear Aligners,8
SHP-303791,2025-03-06,NA,ACC-0130,DR-9129,Clear Aligners,7
SHP-303792,2025-10-17,APAC,ACC-0048,DR-9463,Clear Aligners,3
SHP-303793,2025-06-21,EMEA,ACC-0134,DR-9172,Clear Aligners,4
SHP-303794,2025-07-17,NA,ACC-0075,DR-9327,Scanner,2
SHP-303795,2024-07-01,NA,ACC-0166,DR-9044,Imaging,1
SHP-303796,2025-07-21,NA,ACC-0177,DR-9593,Clear Aligners,1
SHP-303797,2025-11-16,APAC,ACC-0171,DR-9883,Scanner,1
SHP-303798,2024-01-08,APAC,ACC-0175,DR-9000,Clear Aligners,1
SHP-303799,2024-12-06,NA,ACC-0103,DR-9467,Imaging,1
SHP-303800,2025-07-13,EMEA,ACC-0164,DR-9886,Imaging,2
SHP-303801,2025-10-06,APAC,ACC-0020,DR-9741,Clear Aligners,3
SHP-303802,2024-02-22,EMEA,ACC-0148,DR-9195,Imaging,1
SHP-303803,2025-04-10,APAC,ACC-0017,DR-9879,Clear Aligners,2
SHP-303804,2025-03-10,NA,ACC-0066,DR-9174,Clear Aligners,3
SHP-303805,2024-07-28,EMEA,ACC-0004,DR-9604,Scanner,2
SHP-303806,2025-01-22,APAC,ACC-0112,DR-9400,Imaging,1
SHP-303807,2024-04-25,APAC,ACC-0118,DR-9070,Clear Aligners,6
SHP-303808,2025-12-14,NA,ACC-0002,DR-9592,Clear Aligners,1
SHP-303809,2025-04-01,EMEA,ACC-0004,DR-9797,Clear Aligners,3
SHP-303810,2025-04-10,APAC,ACC-0169,DR-9634,Clear Aligners,3
SHP-303811,2025-12-12,EMEA,ACC-0213,DR-9869,Clear Aligners,3
SHP-303812,2025-11-09,APAC,ACC-0136,DR-9221,Clear Aligners,6
SHP-303813,2025-07-04,EMEA,ACC-0154,DR-9243,Scanner,2
SHP-303814,2025-08-20,APAC,ACC-0182,DR-9903,Clear Aligners,7
SHP-303815,2024-07-24,EMEA,ACC-0069,DR-9789,Clear Aligners,8
SHP-303816,2025-10-22,NA,ACC-0192,DR-9630,Clear Aligners,6
SHP-303817,2024-12-25,APAC,ACC-0197,DR-9054,Clear Aligners,3
SHP-303818,2024-08-23,APAC,ACC-0175,DR-9368,Imaging,2
SHP-303819,2025-06-21,APAC,ACC-0237,DR-9466,Clear Aligners,3
SHP-303820,2025-06-11,EMEA,ACC-0011,DR-9268,Clear Aligners,7
SHP-303821,2025-11-01,APAC,ACC-0118,DR-9528,Clear Aligners,2
SHP-303822,2025-03-21,NA,ACC-0010,DR-9614,Clear Aligners,1
SHP-303823,2024-12-24,EMEA,ACC-0128,DR-9932,Clear Aligners,8
SHP-303824,2025-01-09,EMEA,ACC-0107,DR-9714,Clear Aligners,3
SHP-303825,2025-08-24,EMEA,ACC-0248,DR-9278,Clear Aligners,1
SHP-303826,2025-11-23,NA,ACC-0161,DR-9957,Scanner,2
SHP-303827,2024-03-07,EMEA,ACC-0248,DR-9579,Clear Aligners,6
SHP-303828,2025-10-04,NA,ACC-0132,DR-9667,Clear Aligners,1
SHP-303829,2024-07-10,APAC,ACC-0237,DR-9799,Clear Aligners,2
SHP-303830,2024-10-08,EMEA,ACC-0044,DR-9269,Clear Aligners,2
SHP-303831,2024-03-13,APAC,ACC-0121,DR-9630,Clear Aligners,2
SHP-303832,2025-04-29,NA,ACC-0204,DR-9525,Clear Aligners,5
SHP-303833,2024-12-11,APAC,ACC-0176,DR-9308,Scanner,2
SHP-303834,2024-10-03,EMEA,ACC-0091,DR-9043,Clear Aligners,1
SHP-303835,2025-08-13,APAC,ACC-0214,DR-9430,Scanner,1
SHP-303836,2025-07-19,EMEA,ACC-0137,DR-9529,Imaging,2
SHP-303837,2024-12-20,EMEA,ACC-0143,DR-9860,Clear Aligners,1
SHP-303838,2025-05-20,APAC,ACC-0141,DR-9021,Clear Aligners,1
SHP-303839,2025-07-24,EMEA,ACC-0208,DR-9023,Clear Aligners,6
SHP-303840,2025-04-12,APAC,ACC-0121,DR-9082,Scanner,2
SHP-303841,2024-10-19,APAC,ACC-0102,DR-9987,Scanner,2
SHP-303842,2025-04-02,APAC,ACC-0117,DR-9150,Clear Aligners,3
SHP-303843,2024-12-04,APAC,ACC-0150,DR-9838,Clear Aligners,6
SHP-303844,2025-10-13,EMEA,ACC-0227,DR-9025,Clear Aligners,5
SHP-303845,2025-03-10,APAC,ACC-0245,DR-9746,Scanner,1
SHP-303846,2024-01-02,EMEA,ACC-0021,DR-9711,Clear Aligners,2
SHP-303847,2024-05-10,EMEA,ACC-0107,DR-9389,Scanner,1
SHP-303848,2024-10-06,NA,ACC-0123,DR-9300,Clear Aligners,5
SHP-303849,2025-05-10,NA,ACC-0220,DR-9004,Clear Aligners,3
SHP-303850,2024-12-19,EMEA,ACC-0134,DR-9709,Clear Aligners,1
SHP-303851,2025-02-06,EMEA,ACC-0227,DR-9459,Scanner,1
SHP-303852,2024-11-11,NA,ACC-0226,DR-9799,Clear Aligners,7
SHP-303853,2024-02-21,APAC,ACC-0121,DR-9368,Clear Aligners,8
SHP-303854,2025-12-06,EMEA,ACC-0222,DR-9163,Clear Aligners,5
SHP-303855,2025-06-29,EMEA,ACC-0145,DR-9295,Clear Aligners,8
SHP-303856,2025-01-30,EMEA,ACC-0207,DR-9919,Clear Aligners,1
SHP-303857,2025-12-03,EMEA,ACC-0242,DR-9341,Clear Aligners,8
SHP-303858,2024-05-15,APAC,ACC-0104,DR-9617,Clear Aligners,1
SHP-303859,2025-09-24,EMEA,ACC-0038,DR-9803,Clear Aligners,1
SHP-303860,2024-02-07,NA,ACC-0228,DR-9849,Clear Aligners,7
SHP-303861,2024-09-12,APAC,ACC-0201,DR-9471,Clear Aligners,5
SHP-303862,2025-10-04,NA,ACC-0158,DR-9082,Scanner,1
SHP-303863,2024-09-27,NA,ACC-0036,DR-9137,Scanner,1
SHP-303864,2025-11-25,EMEA,ACC-0208,DR-9199,Clear Aligners,1
SHP-303865,2024-11-19,EMEA,ACC-0164,DR-9577,Scanner,2
SHP-303866,2024-12-18,NA,ACC-0228,DR-9219,Clear Aligners,7
SHP-303867,2025-07-22,APAC,ACC-0102,DR-9768,Scanner,1
SHP-303868,2025-05-28,APAC,ACC-0048,DR-9387,Scanner,2
SHP-303869,2025-04-05,NA,ACC-0126,DR-9365,Clear Aligners,6
SHP-303870,2024-05-22,EMEA,ACC-0056,DR-9423,Clear Aligners,6
SHP-303871,2025-01-28,NA,ACC-0131,DR-9368,Scanner,1
SHP-303872,2025-03-12,EMEA,ACC-0213,DR-9273,Scanner,2
SHP-303873,2025-06-21,EMEA,ACC-0056,DR-9410,Clear Aligners,5
SHP-303874,2025-06-06,NA,ACC-0228,DR-9229,Clear Aligners,1
SHP-303875,2024-02-22,APAC,ACC-0077,DR-9351,Clear Aligners,6
SHP-303876,2024-09-24,EMEA,ACC-0023,DR-9271,Clear Aligners,6
SHP-303877,2024-09-12,EMEA,ACC-0110,DR-9455,Clear Aligners,6
SHP-303878,2024-05-19,NA,ACC-0239,DR-9650,Clear Aligners,5
SHP-303879,2024-10-21,NA,ACC-0042,DR-9293,Clear Aligners,2
SHP-303880,2025-12-06,EMEA,ACC-0163,DR-9380,Clear Aligners,1
SHP-303881,2024-12-02,EMEA,ACC-0143,DR-9394,Clear Aligners,4
SHP-303882,2024-07-19,NA,ACC-0224,DR-9437,Clear Aligners,6
SHP-303883,2025-10-26,EMEA,ACC-0234,DR-9067,Clear Aligners,2
SHP-303884,2025-08-27,EMEA,ACC-0108,DR-9123,Clear Aligners,4
SHP-303885,2025-07-01,EMEA,ACC-0193,DR-9876,Clear Aligners,6
SHP-303886,2025-11-01,APAC,ACC-0046,DR-9333,Clear Aligners,5
SHP-303887,2024-06-16,APAC,ACC-0034,DR-9537,Clear Aligners,2
SHP-303888,2025-11-12,EMEA,ACC-0164,DR-9905,Clear Aligners,3
SHP-303889,2024-10-22,NA,ACC-0131,DR-9683,Clear Aligners,8
SHP-303890,2025-04-18,APAC,ACC-0057,DR-9082,Clear Aligners,1
SHP-303891,2024-04-20,APAC,ACC-0169,DR-9386,Clear Aligners,8
SHP-303892,2025-12-14,NA,ACC-0202,DR-9301,Scanner,1
SHP-303893,2025-01-23,NA,ACC-0220,DR-9270,Clear Aligners,1
SHP-303894,2025-08-30,APAC,ACC-0020,DR-9618,Clear Aligners,3
SHP-303895,2025-03-25,NA,ACC-0223,DR-9264,Clear Aligners,4
SHP-303896,2025-12-01,APAC,ACC-0112,DR-9788,Clear Aligners,5
SHP-303897,2025-04-26,NA,ACC-0089,DR-9618,Clear Aligners,4
SHP-303898,2025-10-13,EMEA,ACC-0128,DR-9491,Clear Aligners,7
SHP-303899,2025-12-14,EMEA,ACC-0058,DR-9546,Imaging,1
SHP-303900,2025-06-01,EMEA,ACC-0146,DR-9400,Clear Aligners,2
SHP-303901,2025-12-18,EMEA,ACC-0142,DR-9681,Imaging,2
SHP-303902,2025-04-15,NA,ACC-0036,DR-9990,Clear Aligners,6
SHP-303903,2025-06-20,NA,ACC-0203,DR-9552,Clear Aligners,5
SHP-303904,2024-07-12,APAC,ACC-0095,DR-9633,Clear Aligners,7
SHP-303905,2025-10-11,APAC,ACC-0173,DR-9743,Clear Aligners,2
SHP-303906,2025-12-11,EMEA,ACC-0246,DR-9577,Clear Aligners,1
SHP-303907,2025-10-17,NA,ACC-0042,DR-9880,Scanner,2
SHP-303908,2024-07-17,APAC,ACC-0157,DR-9137,Clear Aligners,7
SHP-303909,2024-01-21,APAC,ACC-0083,DR-9713,Clear Aligners,8
SHP-303910,2024-11-02,NA,ACC-0092,DR-9928,Clear Aligners,5
SHP-303911,2024-12-10,NA,ACC-0166,DR-9550,Clear Aligners,8
SHP-303912,2025-03-09,NA,ACC-0109,DR-9383,Clear Aligners,2
SHP-303913,2025-10-17,APAC,ACC-0059,DR-9528,Clear Aligners,2
SHP-303914,2024-08-20,EMEA,ACC-0222,DR-9530,Clear Aligners,4
SHP-303915,2025-04-06,EMEA,ACC-0115,DR-9111,Scanner,1
SHP-303916,2024-12-22,NA,ACC-0149,DR-9314,Clear Aligners,2
SHP-303917,2024-06-24,EMEA,ACC-0247,DR-9783,Clear Aligners,5
SHP-303918,2024-12-01,NA,ACC-0177,DR-9176,Clear Aligners,4
SHP-303919,2024-06-29,EMEA,ACC-0164,DR-9709,Scanner,1
SHP-303920,2024-07-04,NA,ACC-0230,DR-9326,Clear Aligners,8
SHP-303921,2024-03-20,APAC,ACC-0082,DR-9784,Imaging,2
SHP-303922,2024-07-02,EMEA,ACC-0246,DR-9476,Scanner,2
SHP-303923,2024-07-31,EMEA,ACC-0179,DR-9932,Clear Aligners,5
SHP-303924,2025-09-03,APAC,ACC-0116,DR-9841,Clear Aligners,7
SHP-303925,2024-07-24,NA,ACC-0089,DR-9717,Clear Aligners,1
SHP-303926,2024-06-06,EMEA,ACC-0028,DR-9475,Clear Aligners,5
SHP-303927,2025-10-11,EMEA,ACC-0032,DR-9034,Imaging,1
SHP-303928,2025-06-21,EMEA,ACC-0115,DR-9045,Clear Aligners,7
SHP-303929,2024-01-03,NA,ACC-0010,DR-9873,Scanner,2
SHP-303930,2025-02-01,APAC,ACC-0121,DR-9303,Clear Aligners,5
SHP-303931,2024-07-31,EMEA,ACC-0032,DR-9696,Clear Aligners,7
SHP-303932,2024-01-03,EMEA,ACC-0113,DR-9989,Clear Aligners,7
SHP-303933,2024-08-01,NA,ACC-0166,DR-9375,Clear Aligners,7
SHP-303934,2024-10-11,APAC,ACC-0098,DR-9413,Clear Aligners,3
SHP-303935,2025-08-29,EMEA,ACC-0248,DR-9679,Scanner,2
SHP-303936,2024-02-08,NA,ACC-0014,DR-9338,Scanner,1
SHP-303937,2024-04-06,EMEA,ACC-0179,DR-9739,Clear Aligners,2
SHP-303938,2024-10-02,APAC,ACC-0150,DR-9979,Clear Aligners,4
SHP-303939,2024-12-25,NA,ACC-0006,DR-9097,Scanner,2
SHP-303940,2024-05-13,EMEA,ACC-0246,DR-9684,Clear Aligners,7
SHP-303941,2025-06-03,EMEA,ACC-0219,DR-9269,Clear Aligners,5
SHP-303942,2025-07-02,APAC,ACC-0029,DR-9397,Clear Aligners,1
SHP-303943,2025-10-10,EMEA,ACC-0108,DR-9145,Scanner,1
SHP-303944,2024-12-07,EMEA,ACC-0144,DR-9481,Clear Aligners,3
SHP-303945,2024-06-21,APAC,ACC-0104,DR-9912,Clear Aligners,6
SHP-303946,2025-01-03,APAC,ACC-0150,DR-9918,Scanner,1
SHP-303947,2024-02-16,APAC,ACC-0197,DR-9916,Scanner,1
SHP-303948,2024-04-28,EMEA,ACC-0127,DR-9627,Imaging,1
SHP-303949,2024-01-05,EMEA,ACC-0180,DR-9671,Clear Aligners,3
SHP-303950,2025-04-29,APAC,ACC-0183,DR-9649,Clear Aligners,3
SHP-303951,2024-07-20,EMEA,ACC-0180,DR-9518,Clear Aligners,8
SHP-303952,2024-02-06,EMEA,ACC-0119,DR-9428,Scanner,1
SHP-303953,2024-08-12,NA,ACC-0099,DR-9972,Clear Aligners,6
SHP-303954,2025-02-15,APAC,ACC-0169,DR-9379,Clear Aligners,2
SHP-303955,2025-06-22,NA,ACC-0166,DR-9569,Scanner,2
SHP-303956,2024-08-02,APAC,ACC-0218,DR-9796,Clear Aligners,8
SHP-303957,2024-10-31,APAC,ACC-0059,DR-9398,Clear Aligners,1
SHP-303958,2024-02-14,EMEA,ACC-0031,DR-9733,Scanner,2
SHP-303959,2025-05-15,APAC,ACC-0059,DR-9213,Clear Aligners,4
SHP-303960,2025-06-21,EMEA,ACC-0207,DR-9638,Clear Aligners,3
SHP-303961,2025-02-19,EMEA,ACC-0044,DR-9000,Clear Aligners,5
SHP-303962,2024-01-11,NA,ACC-0192,DR-9466,Clear Aligners,6
SHP-303963,2024-01-27,NA,ACC-0230,DR-9826,Clear Aligners,6
SHP-303964,2024-01-16,NA,ACC-0147,DR-9695,Clear Aligners,7
SHP-303965,2024-12-21,NA,ACC-0075,DR-9528,Scanner,1
SHP-303966,2025-10-23,EMEA,ACC-0060,DR-9547,Clear Aligners,7
SHP-303967,2025-08-27,NA,ACC-0036,DR-9808,Clear Aligners,3
SHP-303968,2024-06-16,NA,ACC-0109,DR-9296,Clear Aligners,3
SHP-303969,2024-02-13,NA,ACC-0223,DR-9018,Clear Aligners,1
SHP-303970,2025-02-12,EMEA,ACC-0084,DR-9065,Clear Aligners,2
SHP-303971,2024-02-08,APAC,ACC-0190,DR-9873,Scanner,2
SHP-303972,2024-04-13,EMEA,ACC-0084,DR-9252,Clear Aligners,7
SHP-303973,2024-09-04,NA,ACC-0071,DR-9080,Clear Aligners,2
SHP-303974,2024-11-04,NA,ACC-0167,DR-9150,Imaging,1
SHP-303975,2024-06-06,EMEA,ACC-0219,DR-9111,Clear Aligners,3
SHP-303976,2024-05-27,APAC,ACC-0201,DR-9567,Clear Aligners,7
SHP-303977,2025-11-26,APAC,ACC-0157,DR-9995,Scanner,1
SHP-303978,2024-10-03,EMEA,ACC-0180,DR-9789,Clear Aligners,3
SHP-303979,2025-10-13,APAC,ACC-0034,DR-9337,Clear Aligners,5
SHP-303980,2024-05-19,APAC,ACC-0012,DR-9755,Clear Aligners,3
SHP-303981,2024-06-23,EMEA,ACC-0062,DR-9022,Clear Aligners,3
SHP-303982,2024-08-24,EMEA,ACC-0120,DR-9792,Clear Aligners,1
SHP-303983,2024-01-16,EMEA,ACC-0062,DR-9195,Clear Aligners,3
SHP-303984,2025-04-03,EMEA,ACC-0137,DR-9618,Clear Aligners,3
SHP-303985,2025-07-11,EMEA,ACC-0210,DR-9164,Clear Aligners,5
SHP-303986,2025-11-09,EMEA,ACC-0219,DR-9062,Clear Aligners,8
SHP-303987,2025-08-03,EMEA,ACC-0053,DR-9954,Clear Aligners,4
SHP-303988,2024-12-09,APAC,ACC-0182,DR-9165,Clear Aligners,6
SHP-303989,2025-01-24,APAC,ACC-0097,DR-9963,Clear Aligners,8
SHP-303990,2025-02-24,APAC,ACC-0194,DR-9287,Clear Aligners,5
SHP-303991,2025-02-21,APAC,ACC-0117,DR-9819,Clear Aligners,7
SHP-303992,2024-10-19,APAC,ACC-0050,DR-9786,Clear Aligners,8
SHP-303993,2025-04-14,EMEA,ACC-0206,DR-9371,Clear Aligners,4
SHP-303994,2025-01-19,APAC,ACC-0205,DR-9281,Clear Aligners,1
SHP-303995,2025-07-19,EMEA,ACC-0040,DR-9657,Clear Aligners,8
SHP-303996,2024-02-10,NA,ACC-0161,DR-9401,Clear Aligners,4
SHP-303997,2024-08-31,EMEA,ACC-0242,DR-9131,Clear Aligners,8
SHP-303998,2024-07-11,NA,ACC-0185,DR-9738,Imaging,2
SHP-303999,2025-03-09,APAC,ACC-0059,DR-9741,Clear Aligners,3
SHP-304000,2025-03-07,APAC,ACC-0125,DR-9763,Clear Aligners,4
SHP-304001,2025-03-15,APAC,ACC-0201,DR-9149,Clear Aligners,5
SHP-304002,2024-11-24,NA,ACC-0022,DR-9684,Scanner,2
SHP-304003,2025-12-25,APAC,ACC-0072,DR-9465,Clear Aligners,4
SHP-304004,2025-07-10,APAC,ACC-0125,DR-9186,Clear Aligners,5
SHP-304005,2024-07-17,NA,ACC-0009,DR-9159,Imaging,1
SHP-304006,2024-10-13,EMEA,ACC-0011,DR-9608,Clear Aligners,3
SHP-304007,2024-06-18,APAC,ACC-0165,DR-9164,Clear Aligners,4
SHP-304008,2024-07-20,EMEA,ACC-0222,DR-9805,Clear Aligners,2
SHP-304009,2024-07-20,NA,ACC-0185,DR-9950,Clear Aligners,6
SHP-304010,2024-06-29,APAC,ACC-0077,DR-9222,Clear Aligners,6
SHP-304011,2025-09-07,EMEA,ACC-0222,DR-9394,Imaging,1
SHP-304012,2025-05-11,EMEA,ACC-0100,DR-9789,Clear Aligners,5
SHP-304013,2024-02-13,NA,ACC-0005,DR-9703,Scanner,1
SHP-304014,2024-10-11,EMEA,ACC-0210,DR-9175,Clear Aligners,5
SHP-304015,2024-12-12,NA,ACC-0223,DR-9189,Imaging,1
SHP-304016,2024-09-14,NA,ACC-0156,DR-9397,Scanner,2
SHP-304017,2025-11-22,NA,ACC-0049,DR-9681,Clear Aligners,4
SHP-304018,2025-08-12,NA,ACC-0002,DR-9926,Clear Aligners,6
SHP-304019,2024-02-05,NA,ACC-0224,DR-9930,Clear Aligners,3
SHP-304020,2025-12-11,EMEA,ACC-0138,DR-9708,Imaging,1
SHP-304021,2024-07-20,EMEA,ACC-0120,DR-9470,Clear Aligners,5
SHP-304022,2024-04-25,NA,ACC-0186,DR-9201,Clear Aligners,6
SHP-304023,2025-07-20,APAC,ACC-0029,DR-9744,Scanner,1
SHP-304024,2024-07-31,APAC,ACC-0171,DR-9457,Clear Aligners,6
SHP-304025,2025-10-01,EMEA,ACC-0208,DR-9927,Clear Aligners,1
SHP-304026,2024-12-14,EMEA,ACC-0060,DR-9033,Clear Aligners,5
SHP-304027,2024-12-14,APAC,ACC-0165,DR-9370,Clear Aligners,6
SHP-304028,2024-03-01,EMEA,ACC-0139,DR-9189,Clear Aligners,6
SHP-304029,2025-05-03,EMEA,ACC-0172,DR-9186,Clear Aligners,4
SHP-304030,2024-01-15,NA,ACC-0230,DR-9004,Clear Aligners,7
SHP-304031,2024-03-12,APAC,ACC-0183,DR-9617,Clear Aligners,5
SHP-304032,2025-05-30,APAC,ACC-0170,DR-9403,Scanner,2
SHP-304033,2024-10-18,EMEA,ACC-0144,DR-9645,Clear Aligners,6
SHP-304034,2024-06-21,NA,ACC-0055,DR-9100,Clear Aligners,5
SHP-304035,2025-07-14,NA,ACC-0002,DR-9375,Clear Aligners,7
SHP-304036,2025-01-06,NA,ACC-0055,DR-9653,Clear Aligners,7
SHP-304037,2025-08-08,NA,ACC-0073,DR-9858,Clear Aligners,3
SHP-304038,2025-04-14,APAC,ACC-0024,DR-9885,Scanner,1
SHP-304039,2024-06-25,NA,ACC-0239,DR-9133,Clear Aligners,6
SHP-304040,2025-10-12,EMEA,ACC-0199,DR-9270,Clear Aligners,2
SHP-304041,2024-04-23,APAC,ACC-0240,DR-9063,Clear Aligners,6
SHP-304042,2024-12-29,APAC,ACC-0233,DR-9182,Clear Aligners,5
SHP-304043,2024-03-14,NA,ACC-0103,DR-9675,Clear Aligners,7
SHP-304044,2025-04-01,EMEA,ACC-0225,DR-9660,Clear Aligners,1
SHP-304045,2025-10-24,APAC,ACC-0046,DR-9847,Imaging,2
SHP-304046,2024-02-20,APAC,ACC-0059,DR-9582,Clear Aligners,7
SHP-304047,2024-11-05,NA,ACC-0051,DR-9254,Clear Aligners,4
SHP-304048,2025-03-10,EMEA,ACC-0234,DR-9174,Scanner,2
SHP-304049,2024-11-28,NA,ACC-0015,DR-9732,Scanner,1
SHP-304050,2024-01-25,APAC,ACC-0157,DR-9277,Clear Aligners,4
SHP-304051,2024-05-23,NA,ACC-0168,DR-9649,Imaging,1
SHP-304052,2024-10-29,NA,ACC-0149,DR-9305,Imaging,1
SHP-304053,2025-12-13,NA,ACC-0186,DR-9916,Clear Aligners,4
SHP-304054,2025-05-04,NA,ACC-0212,DR-9152,Clear Aligners,5
SHP-304055,2024-07-13,APAC,ACC-0020,DR-9044,Scanner,1
SHP-304056,2024-12-09,NA,ACC-0184,DR-9958,Clear Aligners,7
SHP-304057,2025-06-30,APAC,ACC-0169,DR-9932,Clear Aligners,1
SHP-304058,2025-09-25,NA,ACC-0177,DR-9754,Imaging,2
SHP-304059,2024-09-03,APAC,ACC-0174,DR-9970,Clear Aligners,2
SHP-304060,2024-07-09,EMEA,ACC-0038,DR-9372,Clear Aligners,3
SHP-304061,2025-02-15,EMEA,ACC-0120,DR-9454,Clear Aligners,5
SHP-304062,2025-03-24,EMEA,ACC-0107,DR-9063,Clear Aligners,7
SHP-304063,2025-03-24,APAC,ACC-0141,DR-9684,Clear Aligners,7
SHP-304064,2024-10-24,NA,ACC-0238,DR-9518,Clear Aligners,7
SHP-304065,2025-10-04,APAC,ACC-0083,DR-9238,Imaging,1
SHP-304066,2025-04-22,APAC,ACC-0024,DR-9754,Imaging,1
SHP-304067,2025-04-16,EMEA,ACC-0122,DR-9752,Clear Aligners,1
SHP-304068,2024-03-11,NA,ACC-0013,DR-9111,Clear Aligners,3
SHP-304069,2024-10-28,EMEA,ACC-0134,DR-9993,Imaging,2
SHP-304070,2025-06-20,EMEA,ACC-0064,DR-9380,Scanner,2
SHP-304071,2025-09-12,APAC,ACC-0232,DR-9965,Clear Aligners,3
SHP-304072,2024-04-17,APAC,ACC-0136,DR-9521,Clear Aligners,8
SHP-304073,2024-11-10,APAC,ACC-0190,DR-9668,Clear Aligners,1
SHP-304074,2024-01-27,EMEA,ACC-0247,DR-9598,Clear Aligners,2
SHP-304075,2024-02-25,EMEA,ACC-0115,DR-9797,Clear Aligners,1
SHP-304076,2025-03-25,EMEA,ACC-0088,DR-9196,Clear Aligners,2
SHP-304077,2024-10-27,APAC,ACC-0240,DR-9177,Imaging,1
SHP-304078,2024-10-17,NA,ACC-0158,DR-9212,Clear Aligners,1
SHP-304079,2025-12-31,APAC,ACC-0150,DR-9296,Imaging,1
SHP-304080,2024-09-28,APAC,ACC-0182,DR-9075,Clear Aligners,1
SHP-304081,2025-04-14,APAC,ACC-0160,DR-9867,Clear Aligners,5
SHP-304082,2025-12-02,APAC,ACC-0105,DR-9076,Imaging,1
SHP-304083,2024-12-22,APAC,ACC-0037,DR-9009,Clear Aligners,4
SHP-304084,2024-03-31,NA,ACC-0073,DR-9534,Clear Aligners,8
SHP-304085,2025-07-16,EMEA,ACC-0011,DR-9396,Clear Aligners,7
SHP-304086,2024-01-16,APAC,ACC-0054,DR-9455,Scanner,2
SHP-304087,2025-10-25,APAC,ACC-0029,DR-9118,Clear Aligners,5
